DATE,품목명,단위,등급명,평균가격,전일대비_가격차이,전일대비_가격변화율(%),공휴일여부,일요일여부,총반입량,전일대비_반입량차이,전일대비_반입량변화율(%),humidity,insolation,precipitation,temperature,wind
2020-09-22,고구마,10키로상자,상,25505.0,-3745.0,-12.803418803418804,0.0,0.0,196.0,-69.0,-26.037735849056602,55.3,10.7,,20.2,2.8
2020-09-23,고구마,10키로상자,상,25566.0,61.0,0.2391687904332484,0.0,0.0,163.0,-33.0,-16.83673469387755,59.9,7.2,,19.2,3.3
2020-09-24,고구마,10키로상자,상,25150.0,-416.0,-1.627161073300477,0.0,0.0,144.0,-19.0,-11.65644171779141,59.6,8.0,,20.6,3.7
2020-09-25,고구마,10키로상자,상,24400.0,-750.0,-2.982107355864811,0.0,0.0,146.0,2.0,1.3888888888888888,64.1,3.5,,20.1,2.5
2020-09-26,고구마,10키로상자,상,26173.0,1773.0,7.266393442622951,0.0,0.0,104.0,-42.0,-28.767123287671232,62.5,8.0,,19.3,2.4
2020-09-27,고구마,10키로상자,상,0.0,0.0,0.0,0.0,1.0,,,,63.3,9.8,,20.4,2.0
2020-09-28,고구마,10키로상자,상,28199.0,28199.0,2819900.0,0.0,0.0,183.0,79.0,75.96153846153845,66.0,10.5,,20.7,2.0
2020-09-29,고구마,10키로상자,상,27993.0,-206.0,-0.7305223589488989,0.0,0.0,139.0,-44.0,-24.043715846994534,67.6,6.3,,19.6,1.9
2020-09-30,고구마,10키로상자,상,27993.0,0.0,0.0,0.0,0.0,0.0,-139.0,-100.0,78.0,4.9,38.3,19.6,1.7
2020-10-01,고구마,10키로상자,상,0.0,0.0,0.0,0.0,0.0,,,,74.9,2.5,,18.8,2.1
2020-10-02,,,,,,,,,,,,79.6,1.9,0.0,19.2,2.3
