year,month,day,intake,avg_price,gap,rate
2015,11,10,15,33059,3484,Special
2015,11,11,112,18722,-1483,HIGH
2015,11,11,16,29190,-3869,Special
2015,11,12,119,21784,3062,HIGH
2015,11,12,17,33386,4196,Special
2015,11,13,101,20164,-1620,HIGH
2015,11,13,14,35527,2141,Special
2015,11,14,62,19172,-992,HIGH
2015,11,14,9,28637,-6890,Special
2015,11,16,112,17885,-1287,HIGH
2015,11,16,16,26394,-2243,Special
2015,11,17,89,21669,3784,HIGH
2015,11,17,13,32032,5638,Special
2015,11,18,96,19747,-1922,HIGH
2015,11,18,14,26808,-5224,Special
2015,11,19,51,19853,106,HIGH
2015,11,19,7,34320,7512,Special
2015,11,20,114,18661,-1192,HIGH
2015,11,20,16,27586,-6734,Special
2015,11,21,79,21625,2964,HIGH
2015,11,21,11,30376,2790,Special
2015,11,23,107,21506,-119,HIGH
2015,11,23,15,39283,8907,Special
2015,11,24,79,23394,1888,HIGH
2015,11,24,11,36901,-2382,Special
2015,11,25,62,22689,-705,HIGH
2015,11,25,9,38597,1696,Special
2015,11,26,92,20779,-1910,HIGH
2015,11,26,13,32373,-6224,Special
2015,11,27,91,21766,987,HIGH
2015,11,27,13,33164,791,Special
2015,11,28,87,25053,3287,HIGH
2015,11,28,12,39809,6645,Special
2015,11,30,132,22328,-2725,HIGH
2015,11,30,19,34533,-5276,Special
2015,12,1,92,26133,3805,HIGH
2015,12,1,13,39056,4523,Special
2015,12,2,95,23180,-2953,HIGH
2015,12,2,14,34431,-4625,Special
2015,12,3,136,24708,1528,HIGH
2015,12,3,19,36656,2225,Special
2015,12,4,96,24847,139,HIGH
2015,12,4,14,34706,-1950,Special
2015,12,5,116,25565,718,HIGH
2015,12,5,17,38052,3346,Special
2015,12,7,154,24767,-798,HIGH
2015,12,7,22,34771,-3281,Special
2015,12,8,145,24184,-583,HIGH
2015,12,8,21,33651,-1120,Special
2015,12,9,124,22407,-1777,HIGH
2015,12,9,18,28248,-5403,Special
2015,12,10,113,22531,124,HIGH
2015,12,10,16,31815,3567,Special
2015,12,11,106,21425,-1106,HIGH
2015,12,11,15,28308,-3507,Special
2015,12,12,95,23244,1819,HIGH
2015,12,12,14,32371,4063,Special
2015,12,14,126,22307,-937,HIGH
2015,12,14,18,30192,-2179,Special
2015,12,15,134,20789,-1518,HIGH
2015,12,15,19,30112,-80,Special
2015,12,16,171,19948,-841,HIGH
2015,12,16,24,29465,-647,Special
2015,12,17,172,21451,1503,HIGH
2015,12,17,25,31504,2039,Special
2015,12,18,189,21373,-78,HIGH
2015,12,18,27,29032,-2472,Special
2015,12,19,140,20911,-462,HIGH
2015,12,19,20,31543,2511,Special
2015,12,21,203,21950,1039,HIGH
2015,12,21,29,29163,-2380,Special
2015,12,22,140,21301,-649,HIGH
2015,12,22,20,28756,-407,Special
2015,12,23,191,19991,-1310,HIGH
2015,12,23,27,25873,-2883,Special
2015,12,24,168,20679,688,HIGH
2015,12,24,24,31333,5460,Special
2015,12,25,126,20238,-441,HIGH
2015,12,25,18,31005,-328,Special
2015,12,26,128,21291,1053,HIGH
