DATE,품목명,총반입량,전일,전년,서울청과,농협,중앙청과,동화청과,한국청과,대아청과
2023-08-10,무,722,729,386,33,0,0,8,11,670
2023-08-09,무,729,684,569,26,0,0,5,17,681
2023-08-08,무,684,"1,015",466,37,0,0,10,13,624
2023-08-07,무,1015,0,0,31,0,0,10,16,958
2023-08-04,무,635,444,750,22,0,0,0,0,613
2023-08-03,무,444,441,343,12,0,0,0,10,422
2023-08-02,무,441,472,677,49,0,0,0,0,392
2023-08-01,무,471,515,340,11,0,0,6,10,445
2023-07-31,무,515,0,0,61,0,0,10,12,432
2023-07-29,무,407,471,551,10,0,0,0,1,396
2023-07-28,무,471,332,547,5,0,0,5,0,461
2023-07-27,무,332,554,511,18,0,0,5,0,309
2023-07-26,무,554,503,524,22,0,0,5,6,521
2023-07-25,무,504,483,618,21,0,0,5,4,473
2023-07-24,무,483,0,0,23,0,1,10,23,426
2023-07-22,무,592,438,271,24,0,0,5,6,558
2023-07-21,무,438,660,479,22,0,0,5,10,401
2023-07-20,무,660,490,523,59,0,0,10,16,575
2023-07-19,무,490,479,438,6,0,0,0,6,478
2023-07-18,무,479,486,624,35,0,0,0,10,434
2023-07-17,무,487,0,0,35,0,0,0,12,439
2023-07-15,무,210,360,434,0,0,0,0,0,210
2023-07-14,무,360,334,337,31,0,0,5,10,314
2023-07-13,무,334,500,530,18,0,0,6,6,304
2023-07-12,무,499,421,505,34,0,0,5,0,461
2023-07-11,무,422,552,585,23,0,2,0,22,374
2023-07-10,무,552,0,0,45,0,1,5,10,491
2023-07-08,무,545,464,535,44,0,0,0,12,489
2023-07-07,무,463,418,466,34,0,0,5,6,419
2023-07-06,무,417,458,396,10,0,0,0,7,401
2023-07-05,무,459,398,480,22,0,0,10,17,409
2023-07-04,무,398,542,296,31,0,1,13,12,341
2023-07-03,무,542,0,0,44,0,0,5,25,468
2023-07-01,무,293,676,322,36,0,0,0,0,257
2023-06-30,무,675,449,441,44,0,0,0,7,625
2023-06-29,무,449,891,454,33,0,12,0,20,384
2023-06-28,무,890,508,584,58,0,12,12,24,785
2023-06-27,무,508,583,548,28,0,12,12,14,442
2023-06-26,무,584,0,0,44,0,0,23,15,501
2023-06-24,무,476,411,365,45,0,6,7,8,411
2023-06-23,무,410,438,548,22,0,6,12,11,360
2023-06-22,무,437,451,415,15,0,6,12,0,405
2023-06-21,무,450,519,485,36,0,12,13,11,379
2023-06-20,무,518,464,470,28,0,0,6,18,467
2023-06-19,무,464,0,0,23,0,0,7,16,418
2023-06-17,무,554,557,510,39,0,0,6,10,499
2023-06-16,무,557,381,591,36,0,1,6,29,485
2023-06-15,무,381,516,305,33,0,1,0,5,342
2023-06-14,무,516,436,613,43,0,0,12,21,440
2023-06-13,무,436,630,477,38,0,0,12,29,357
2023-06-12,무,630,0,0,48,0,0,12,28,542
2023-06-10,무,565,561,588,45,0,12,0,7,502
2023-06-09,무,560,397,665,32,0,0,12,17,500
2023-06-08,무,397,475,599,41,0,0,0,6,350
2023-06-07,무,475,661,648,33,0,12,12,22,396
2023-06-06,무,661,677,516,48,0,12,12,16,573
2023-06-05,무,677,0,0,39,0,12,12,23,591
2023-06-03,무,279,496,435,14,0,0,0,0,264
2023-06-02,무,497,381,546,20,0,7,0,20,449
2023-06-01,무,381,645,533,52,0,0,0,14,315
2023-05-31,무,645,506,543,39,0,0,0,15,591
2023-05-30,무,506,581,639,53,0,12,6,28,407
2023-05-29,무,580,0,0,37,0,12,12,20,500
2023-05-27,무,379,696,495,10,0,0,0,18,351
2023-05-26,무,695,551,445,59,0,12,0,19,606
2023-05-25,무,551,564,492,48,0,12,0,23,468
2023-05-24,무,563,549,568,45,0,12,0,18,489
2023-05-23,무,548,915,597,29,0,12,15,20,473
2023-05-22,무,915,0,0,53,0,12,21,27,802
2023-05-20,무,359,472,533,15,0,0,0,9,336
2023-05-19,무,471,552,459,38,0,0,0,9,425
2023-05-18,무,552,566,528,26,0,0,22,6,498
2023-05-17,무,565,567,497,28,0,0,24,24,490
2023-05-16,무,566,506,560,34,0,0,22,30,481
2023-05-15,무,506,0,0,29,0,0,15,29,433
2023-05-13,무,357,470,452,35,0,0,0,6,316
2023-05-12,무,470,405,548,33,0,0,19,30,388
2023-05-11,무,405,539,633,15,0,0,23,30,337
2023-05-10,무,539,599,521,37,0,0,15,19,468
2023-05-09,무,599,627,495,43,0,0,15,26,515
2023-05-08,무,627,0,0,30,0,0,15,19,563
2023-05-06,무,297,495,529,35,0,0,0,20,243
2023-05-05,무,495,521,500,18,0,0,22,27,428
2023-05-04,무,521,555,490,29,0,0,15,51,426
2023-05-03,무,555,548,561,39,0,0,19,36,461
2023-05-02,무,548,541,787,52,0,0,19,29,448
2023-05-01,무,540,0,0,18,0,0,19,21,483
2023-04-29,무,349,492,397,29,0,0,0,10,311
2023-04-28,무,492,541,511,20,0,0,19,14,439
2023-04-27,무,541,444,633,36,0,0,19,9,477
2023-04-26,무,444,521,458,34,0,0,19,0,391
2023-04-25,무,520,553,413,35,0,0,15,8,463
2023-04-24,무,553,0,0,39,0,0,19,14,481
2023-04-22,무,409,508,579,30,0,0,0,0,379
2023-04-21,무,507,616,587,27,0,0,11,10,460
2023-04-20,무,616,461,662,48,0,0,15,16,537
2023-04-19,무,461,498,543,37,0,0,30,14,380
2023-04-18,무,498,443,734,22,0,0,26,12,438
2023-04-17,무,443,0,0,33,0,0,6,10,394
2023-04-15,무,439,558,561,35,0,0,0,0,404
2023-04-14,무,559,716,473,35,0,4,19,4,496
2023-04-13,무,716,590,500,18,0,0,15,4,679
2023-04-12,무,590,503,474,33,0,4,11,14,528
2023-04-11,무,502,606,545,38,0,0,15,8,442
2023-04-10,무,606,0,0,40,0,0,13,14,539
2023-04-08,무,449,577,669,42,0,0,6,13,388
2023-04-07,무,576,572,794,46,0,0,9,9,513
2023-04-06,무,572,444,773,41,0,0,15,14,502
2023-04-05,무,445,437,596,19,0,0,15,4,406
2023-04-04,무,436,401,510,24,0,0,28,12,373
2023-04-03,무,401,0,0,46,0,0,15,13,327
2023-04-01,무,284,516,394,19,0,0,0,4,261
2023-03-31,무,516,667,526,42,0,5,15,23,431
2023-03-30,무,667,569,618,50,0,5,11,34,567
2023-03-29,무,568,676,633,40,0,0,15,29,485
2023-03-28,무,677,608,581,54,0,4,15,17,586
2023-03-27,무,609,0,0,38,0,0,19,17,534
2023-03-25,무,385,546,652,17,0,0,8,5,355
2023-03-24,무,545,518,610,23,0,0,11,18,494
2023-03-23,무,518,545,503,15,0,0,15,17,471
2023-03-22,무,546,434,450,41,0,0,15,21,468
2023-03-21,무,434,550,466,44,0,0,15,19,356
2023-03-20,무,550,0,0,30,0,0,19,25,476
2023-03-18,무,481,491,614,49,0,0,0,21,411
2023-03-17,무,491,517,735,32,0,0,11,24,424
2023-03-16,무,517,569,644,35,0,0,9,22,451
2023-03-15,무,569,525,575,52,0,0,15,17,485
2023-03-14,무,525,524,707,29,0,0,15,23,458
2023-03-13,무,524,0,0,44,0,0,11,27,442
2023-03-11,무,337,502,533,34,0,0,0,13,290
2023-03-10,무,502,591,607,42,0,0,11,16,433
2023-03-09,무,590,650,646,54,0,0,11,20,506
2023-03-08,무,651,627,565,51,0,0,16,32,551
2023-03-07,무,628,654,717,35,0,0,11,17,564
2023-03-06,무,653,0,0,27,0,0,24,15,588
2023-03-04,무,515,476,377,35,0,0,11,13,456
2023-03-03,무,476,595,457,29,0,0,6,13,428
2023-03-02,무,594,449,585,56,0,0,36,26,477
2023-03-01,무,449,498,633,37,0,0,12,17,383
2023-02-28,무,498,546,727,40,0,0,20,16,422
2023-02-27,무,546,0,0,46,0,0,29,19,452
2023-02-25,무,298,551,712,24,0,0,8,17,251
2023-02-24,무,551,567,593,48,0,0,8,17,478
2023-02-23,무,567,582,440,60,0,0,0,17,490
2023-02-22,무,583,701,488,35,0,0,15,20,512
2023-02-21,무,701,770,751,43,0,0,26,17,615
2023-02-20,무,770,0,0,46,0,0,23,22,679
2023-02-18,무,503,417,525,62,0,0,8,14,420
2023-02-17,무,415,339,487,21,0,0,22,13,361
2023-02-16,무,340,439,439,18,0,0,6,4,311
2023-02-15,무,440,499,555,19,0,0,15,4,401
2023-02-14,무,499,534,691,24,0,0,14,12,449
2023-02-13,무,534,0,0,47,0,0,15,18,454
2023-02-11,무,248,365,512,12,0,0,15,12,209
2023-02-10,무,365,501,577,33,0,0,12,16,304
2023-02-09,무,500,596,585,37,0,4,0,22,438
2023-02-08,무,595,753,648,46,0,0,15,16,519
2023-02-07,무,753,583,605,49,0,9,44,21,630
2023-02-06,무,583,0,0,53,0,0,5,4,521
2023-02-04,무,608,672,411,80,0,0,0,22,507
2023-02-03,무,671,670,0,53,0,0,11,23,585
2023-02-02,무,669,502,0,46,0,0,24,16,584
2023-02-01,무,501,233,0,39,0,0,9,17,437
2023-01-31,무,234,188,0,4,0,0,17,4,208
2023-01-30,무,188,0,539,9,0,0,16,4,159
2023-01-28,무,472,656,482,33,0,0,0,25,413
2023-01-27,무,656,237,667,36,0,4,16,20,580
2023-01-26,무,237,277,570,25,0,0,11,13,188
2023-01-25,무,277,0,737,31,0,0,17,11,218
2023-01-21,무,124,377,691,0,0,0,0,0,124
2023-01-20,무,376,617,672,28,0,0,0,20,329
2023-01-19,무,617,584,616,39,6,4,12,29,527
2023-01-18,무,583,591,574,45,0,14,8,30,487
2023-01-17,무,592,560,530,59,0,0,16,33,483
2023-01-16,무,559,0,0,53,0,8,22,17,460
2023-01-14,무,493,709,639,40,0,11,6,26,411
2023-01-13,무,709,717,521,64,0,0,15,24,606
2023-01-12,무,717,469,530,54,0,0,25,25,613
2023-01-11,무,469,564,606,37,0,4,11,16,401
2023-01-10,무,565,493,688,32,0,4,9,21,498
2023-01-09,무,494,0,0,39,0,4,11,24,415
2023-01-07,무,577,784,473,55,0,0,0,29,492
2023-01-06,무,783,662,514,106,0,4,15,25,634
2023-01-05,무,662,503,645,61,0,4,15,25,557
2023-01-04,무,503,521,615,41,0,4,8,25,425
2023-01-03,무,522,0,651,37,0,0,15,25,444
2022-12-31,무,608,569,433,39,0,0,6,23,540
2022-12-30,무,568,511,501,48,0,4,11,30,476
2022-12-29,무,511,345,495,32,0,4,11,26,438
2022-12-28,무,345,451,468,27,0,0,0,18,300
2022-12-27,무,452,524,370,32,0,0,0,5,414
2022-12-26,무,524,0,0,39,0,0,17,25,443
2022-12-24,무,259,435,314,20,0,0,0,9,230
2022-12-23,무,434,311,392,36,0,4,10,27,358
2022-12-22,무,311,463,492,18,0,4,17,9,263
2022-12-21,무,463,471,436,30,0,0,9,13,411
2022-12-20,무,471,187,459,25,0,0,15,8,423
2022-12-19,무,187,0,0,46,0,0,0,8,133
2022-12-17,무,422,401,425,40,0,0,9,0,373
2022-12-16,무,401,271,444,28,0,0,3,4,366
2022-12-15,무,271,361,459,27,0,0,4,8,232
2022-12-14,무,360,331,449,21,0,0,0,4,336
2022-12-13,무,331,361,569,26,0,1,0,8,296
2022-12-12,무,361,0,0,32,0,0,0,5,324
2022-12-10,무,359,518,311,33,0,0,20,13,294
2022-12-09,무,518,528,330,44,0,0,6,4,464
2022-12-08,무,528,403,426,27,0,0,12,4,485
2022-12-07,무,403,526,440,19,0,0,25,0,359
2022-12-06,무,525,494,432,20,0,0,9,1,496
2022-12-05,무,494,0,0,30,0,0,19,0,445
2022-12-03,무,349,281,266,20,0,0,12,0,317
2022-12-02,무,281,291,195,10,0,0,12,0,259
2022-12-01,무,292,226,398,0,0,0,10,0,281
2022-11-30,무,226,201,266,0,0,0,0,12,214
2022-11-29,무,201,248,253,0,0,0,12,0,189
2022-11-28,무,249,0,0,10,0,0,12,0,226
2022-11-26,무,250,202,376,22,0,0,0,10,218
2022-11-25,무,203,235,357,22,0,0,0,10,170
2022-11-24,무,235,266,312,12,0,0,0,10,213
2022-11-23,무,266,380,293,12,0,0,0,10,244
2022-11-22,무,380,353,314,34,0,1,12,12,321
2022-11-21,무,353,0,0,20,0,1,0,20,312
2022-11-19,무,374,365,344,10,0,1,24,10,329
2022-11-18,무,365,367,451,11,0,1,24,12,317
2022-11-17,무,368,394,530,20,0,0,12,0,335
2022-11-16,무,394,409,343,0,0,0,24,10,360
2022-11-15,무,409,427,597,16,0,0,12,0,381
2022-11-14,무,427,0,0,12,0,0,12,0,403
2022-11-12,무,383,453,328,23,0,0,12,0,348
2022-11-11,무,454,360,337,22,0,0,0,11,420
2022-11-10,무,360,382,260,22,0,0,0,0,338
2022-11-09,무,381,440,213,43,0,0,12,0,327
2022-11-08,무,439,426,416,32,0,0,22,1,385
2022-11-07,무,425,0,0,33,0,1,0,4,388
2022-11-05,무,472,456,397,11,0,1,18,0,442
2022-11-04,무,456,488,497,21,0,1,12,10,412
2022-11-03,무,488,416,372,32,0,1,18,0,437
2022-11-02,무,416,461,512,33,0,0,18,0,365
2022-11-01,무,462,595,701,20,0,0,13,0,428
2022-10-31,무,595,0,0,32,0,6,12,12,533
2022-10-29,무,429,634,507,22,0,0,12,1,394
2022-10-28,무,633,604,301,21,0,0,18,1,594
2022-10-27,무,604,478,497,21,0,0,6,0,577
2022-10-26,무,478,451,492,23,0,0,6,0,449
2022-10-25,무,450,474,773,24,0,0,12,1,414
2022-10-24,무,474,0,0,40,0,1,12,0,421
2022-10-22,무,491,567,561,41,0,2,10,2,436
2022-10-21,무,567,533,669,49,0,0,0,0,518
2022-10-20,무,532,602,499,37,0,0,16,20,460
2022-10-19,무,602,647,538,24,0,1,22,12,543
2022-10-18,무,647,651,541,51,0,1,12,28,555
2022-10-17,무,651,0,0,50,0,1,6,14,580
2022-10-15,무,660,656,451,51,0,2,0,9,598
2022-10-14,무,656,768,667,39,0,0,22,7,588
2022-10-13,무,768,558,884,49,0,0,6,18,695
2022-10-12,무,559,624,564,49,0,0,16,6,487
2022-10-11,무,624,767,764,27,0,2,12,13,570
2022-10-10,무,767,0,0,48,0,0,22,22,675
2022-10-08,무,668,616,369,34,0,0,0,19,615
2022-10-07,무,617,746,565,19,0,0,10,19,568
2022-10-06,무,746,520,337,71,0,12,16,19,628
2022-10-05,무,520,558,438,26,0,0,10,18,466
2022-10-04,무,558,564,770,34,0,0,10,18,496
2022-10-03,무,564,0,0,42,0,12,22,19,469
2022-10-01,무,536,590,815,53,0,0,0,6,477
2022-09-30,무,590,496,348,44,0,0,10,6,530
2022-09-29,무,495,610,492,42,0,12,15,16,411
2022-09-28,무,610,540,740,36,0,0,18,19,537
2022-09-27,무,539,620,945,38,0,0,15,6,481
2022-09-26,무,620,0,0,59,0,0,21,6,534
2022-09-24,무,578,547,"1,160",12,0,0,6,5,555
2022-09-23,무,547,585,0,37,0,0,17,12,481
2022-09-22,무,586,621,0,50,0,0,17,8,510
2022-09-21,무,622,351,0,67,0,0,16,7,531
2022-09-20,무,352,647,0,10,0,0,0,0,341
2022-09-19,무,647,0,0,50,0,0,22,0,575
2022-09-17,무,535,644,896,38,0,0,0,10,487
2022-09-16,무,644,664,929,23,0,0,15,12,594
2022-09-15,무,665,943,"1,007",13,0,0,14,10,627
2022-09-14,무,943,799,925,44,0,0,17,20,862
2022-09-13,무,799,0,"1,127",39,0,0,21,12,727
2022-09-09,무,690,"1,516",746,0,0,0,12,2,676
2022-09-08,무,1516,853,494,102,0,0,32,48,1334
2022-09-07,무,854,968,716,30,0,0,10,6,807
2022-09-06,무,968,"1,042",952,35,0,0,30,0,903
2022-09-05,무,1042,0,0,55,0,0,32,6,949
2022-09-03,무,977,945,622,60,0,0,23,5,890
2022-09-02,무,945,740,428,77,0,0,26,28,814
2022-09-01,무,741,552,629,48,0,0,12,27,653
2022-08-31,무,551,713,692,45,0,0,10,6,491
2022-08-30,무,713,778,694,54,0,0,20,10,629
2022-08-29,무,777,0,0,56,0,0,22,28,672
2022-08-27,무,712,676,708,50,0,0,7,16,639
2022-08-26,무,676,736,686,35,0,0,12,10,619
2022-08-25,무,737,596,374,16,0,0,20,16,684
2022-08-24,무,595,683,547,45,0,0,10,16,525
2022-08-23,무,683,684,764,55,0,0,20,26,582
2022-08-22,무,685,0,0,57,0,0,25,16,586
2022-08-20,무,400,522,497,34,0,0,0,10,356
2022-08-19,무,522,568,355,22,2,1,10,10,477
2022-08-18,무,568,598,451,23,0,0,20,20,505
2022-08-17,무,599,519,643,31,0,0,10,20,537
2022-08-16,무,519,666,582,25,0,0,12,21,461
2022-08-15,무,666,0,0,28,0,0,22,20,596
2022-08-13,무,845,519,533,49,0,0,16,21,759
2022-08-12,무,519,652,494,6,0,0,5,31,477
2022-08-11,무,652,386,639,22,0,0,12,10,608
2022-08-10,무,386,569,467,13,0,0,12,10,351
2022-08-09,무,570,466,629,23,0,0,18,40,488
2022-08-08,무,467,0,0,30,0,0,6,30,400
2022-08-05,무,666,750,469,40,0,0,6,18,602
2022-08-04,무,750,343,570,58,0,0,10,11,671
2022-08-03,무,343,677,505,16,0,0,12,10,305
2022-08-02,무,677,340,395,36,0,0,12,10,619
2022-08-01,무,340,0,0,29,0,1,15,15,280
2022-07-30,무,455,551,458,26,0,0,7,18,405
2022-07-29,무,552,547,586,44,0,1,15,10,481
2022-07-28,무,548,511,360,16,0,0,16,32,483
2022-07-27,무,511,524,367,45,18,4,5,32,407
2022-07-26,무,524,618,445,31,0,0,13,20,460
2022-07-25,무,618,0,0,28,0,0,10,20,560
2022-07-23,무,242,271,447,4,0,0,0,0,238
2022-07-22,무,271,479,416,6,0,0,0,6,259
2022-07-21,무,479,523,459,27,0,0,10,11,431
2022-07-20,무,523,438,340,35,0,0,10,12,466
2022-07-19,무,439,624,598,34,0,0,10,10,384
2022-07-18,무,624,0,0,22,0,0,20,18,564
2022-07-16,무,392,434,393,23,0,0,5,12,351
2022-07-15,무,434,337,259,26,0,0,10,0,398
2022-07-14,무,336,530,393,24,0,0,5,0,308
2022-07-13,무,530,505,445,33,0,0,10,10,477
2022-07-12,무,505,585,449,36,0,0,10,0,459
2022-07-11,무,586,0,0,35,0,0,10,10,530
2022-07-09,무,383,535,471,20,0,0,5,0,358
2022-07-08,무,535,466,585,36,0,5,13,12,469
2022-07-07,무,466,396,426,25,0,5,10,12,414
2022-07-06,무,396,480,500,9,0,0,10,12,365
2022-07-05,무,480,296,398,1,0,6,40,12,421
2022-07-04,무,295,0,0,37,0,1,30,12,216
2022-07-02,무,352,322,358,24,0,0,2,13,314
2022-07-01,무,322,441,424,15,10,0,4,12,281
2022-06-30,무,442,454,446,16,0,0,20,12,393
2022-06-29,무,454,584,345,19,0,0,24,17,394
2022-06-28,무,584,548,366,31,12,6,25,17,493
2022-06-27,무,548,0,0,24,0,0,33,18,473
2022-06-25,무,325,365,530,17,0,0,2,12,294
2022-06-24,무,365,548,318,21,12,0,25,17,290
2022-06-23,무,547,415,461,46,18,0,11,27,446
2022-06-22,무,415,485,503,35,0,0,27,29,324
2022-06-21,무,485,470,548,18,22,0,31,27,387
2022-06-20,무,470,0,0,36,0,6,27,40,361
2022-06-18,무,478,510,522,43,12,0,5,3,414
2022-06-17,무,510,591,413,42,0,6,15,35,412
2022-06-16,무,591,305,375,30,6,0,27,27,501
2022-06-15,무,305,613,628,36,0,0,20,15,234
2022-06-14,무,613,477,622,45,17,6,22,26,497
2022-06-13,무,477,0,0,56,0,0,28,21,372
2022-06-11,무,461,588,519,6,0,0,4,22,429
2022-06-10,무,588,665,511,24,3,0,27,24,510
2022-06-09,무,665,599,537,26,6,0,10,19,604
2022-06-08,무,599,648,653,22,6,0,27,22,522
2022-06-07,무,648,516,552,14,5,0,15,23,591
2022-06-06,무,515,0,0,25,0,0,17,18,456
2022-06-04,무,286,435,526,14,0,0,0,4,268
2022-06-03,무,436,546,478,26,0,0,15,16,378
2022-06-02,무,546,533,440,24,3,0,21,16,482
2022-06-01,무,533,543,510,20,3,0,17,11,482
2022-05-31,무,542,639,626,26,3,0,21,8,485
2022-05-30,무,638,0,0,25,0,0,24,8,582
2022-05-28,무,363,495,540,22,0,0,0,4,337
2022-05-27,무,494,445,449,28,0,0,15,8,444
2022-05-26,무,445,492,590,28,0,0,18,4,395
2022-05-25,무,492,568,630,35,0,0,15,0,442
2022-05-24,무,568,597,676,30,0,0,15,4,519
2022-05-23,무,597,0,0,48,0,0,15,9,525
2022-05-21,무,417,533,416,18,0,0,0,15,384
2022-05-20,무,532,459,447,33,0,0,23,21,456
2022-05-19,무,459,528,547,16,0,0,14,16,413
2022-05-18,무,528,497,539,33,0,0,15,31,449
2022-05-17,무,497,560,623,39,0,0,15,10,433
2022-05-16,무,560,0,0,43,0,0,19,17,481
2022-05-14,무,399,452,510,20,0,0,0,12,367
2022-05-13,무,452,548,541,26,0,0,17,15,394
2022-05-12,무,548,633,579,35,0,0,17,19,477
2022-05-11,무,633,521,507,49,0,0,17,18,549
2022-05-10,무,522,495,546,29,0,0,15,30,447
2022-05-09,무,495,0,0,33,0,0,17,17,428
2022-05-07,무,288,529,462,6,0,0,0,4,277
2022-05-06,무,529,500,472,40,0,0,25,18,446
2022-05-05,무,500,490,570,41,0,0,23,12,424
2022-05-04,무,490,561,665,22,0,0,17,8,443
2022-05-03,무,562,787,653,54,0,0,15,12,480
2022-05-02,무,787,0,0,58,0,0,24,12,693
2022-04-30,무,406,397,581,11,0,0,0,17,379
2022-04-29,무,399,511,506,25,0,4,15,13,340
2022-04-28,무,511,633,360,26,0,4,11,17,453
2022-04-27,무,633,458,500,28,0,6,23,10,566
2022-04-26,무,459,413,573,26,0,4,15,16,397
2022-04-25,무,413,0,0,12,0,4,13,24,360
2022-04-23,무,277,579,543,36,0,4,0,13,224
2022-04-22,무,579,587,487,51,0,4,15,19,490
2022-04-21,무,587,662,496,35,0,4,8,32,508
2022-04-20,무,662,543,717,38,0,4,30,26,564
2022-04-19,무,543,734,631,45,0,4,0,17,477
2022-04-18,무,734,0,0,72,0,4,20,20,618
2022-04-16,무,394,561,534,17,0,0,8,17,352
2022-04-15,무,561,473,364,49,0,0,15,18,479
2022-04-14,무,474,500,331,41,0,4,6,4,418
2022-04-13,무,500,474,536,51,0,4,13,14,418
2022-04-12,무,474,545,607,20,0,0,17,30,407
2022-04-11,무,544,0,0,25,0,0,15,26,479
2022-04-09,무,517,669,579,24,0,0,0,21,472
2022-04-08,무,669,794,531,39,0,4,15,21,590
2022-04-07,무,794,773,447,57,0,4,17,46,670
2022-04-06,무,773,596,400,66,0,4,6,37,660
2022-04-05,무,597,510,560,50,0,4,17,44,481
2022-04-04,무,511,0,0,34,4,0,16,38,418
2022-04-02,무,454,394,450,31,1,0,8,22,392
2022-04-01,무,395,526,668,33,4,0,15,22,320
2022-03-31,무,526,618,664,37,4,4,11,37,433
2022-03-30,무,619,633,434,43,0,4,11,35,525
2022-03-29,무,633,581,450,45,0,4,27,35,522
2022-03-28,무,581,0,0,36,0,4,12,35,494
2022-03-26,무,642,652,501,24,0,4,0,26,588
2022-03-25,무,653,610,603,42,4,4,15,45,542
2022-03-24,무,611,503,668,56,0,4,15,41,494
2022-03-23,무,502,450,668,82,0,4,0,60,357
2022-03-22,무,450,466,740,61,0,0,15,39,335
2022-03-21,무,466,0,0,58,0,4,15,38,351
2022-03-19,무,360,614,613,28,0,4,0,24,305
2022-03-18,무,615,735,487,41,0,4,14,47,508
2022-03-17,무,736,644,479,43,0,4,23,35,630
2022-03-16,무,643,575,383,39,0,0,12,22,571
2022-03-15,무,575,707,452,48,0,4,0,36,487
2022-03-14,무,707,0,0,80,0,4,15,54,554
2022-03-12,무,368,533,606,32,0,0,0,32,305
2022-03-11,무,533,607,553,36,0,0,30,47,420
2022-03-10,무,607,646,660,37,0,4,0,40,526
2022-03-09,무,646,565,878,41,0,4,11,44,546
2022-03-08,무,565,717,756,50,0,4,10,54,447
2022-03-07,무,717,0,0,65,0,4,11,46,591
2022-03-05,무,536,377,699,38,0,4,0,41,453
2022-03-04,무,376,457,541,22,0,0,15,32,308
2022-03-03,무,456,585,603,30,0,0,10,37,380
2022-03-02,무,585,633,588,53,0,4,16,39,473
2022-03-01,무,634,727,386,41,0,3,17,34,538
2022-02-28,무,727,0,0,64,0,4,20,91,548
2022-02-26,무,610,712,489,77,0,0,6,48,478
2022-02-25,무,711,593,683,85,4,0,8,46,569
2022-02-24,무,592,440,904,47,0,0,8,54,484
2022-02-23,무,440,488,831,33,0,0,9,38,360
2022-02-22,무,487,751,720,23,0,0,23,23,419
2022-02-21,무,751,0,0,56,0,0,13,40,642
2022-02-19,무,440,525,451,50,0,0,9,31,349
2022-02-18,무,526,487,519,39,0,0,8,40,438
2022-02-17,무,487,439,421,43,0,0,8,28,408
2022-02-16,무,439,555,356,30,0,0,8,26,375
2022-02-15,무,555,691,467,38,0,4,21,23,469
2022-02-14,무,691,0,0,60,0,4,23,27,577
2022-02-12,무,293,512,0,33,0,4,0,25,231
2022-02-11,무,512,577,166,53,0,4,17,25,413
2022-02-10,무,576,585,675,56,0,5,8,29,479
2022-02-09,무,585,648,932,63,0,4,0,29,489
2022-02-08,무,648,605,"1,043",56,0,4,15,29,544
2022-02-07,무,605,0,0,53,0,4,15,25,508
2022-02-05,무,615,411,668,40,0,4,22,35,514
2022-02-04,무,411,0,641,26,0,0,0,24,361
2022-01-30,무,539,521,493,32,0,0,15,8,484
2022-01-29,무,521,482,583,38,0,4,15,33,431
2022-01-28,무,482,667,533,20,0,0,0,10,452
2022-01-27,무,667,570,552,53,0,6,0,25,583
2022-01-26,무,570,737,568,52,0,4,11,33,470
2022-01-25,무,737,"1,057",579,44,0,4,15,25,649
2022-01-24,무,1056,0,0,77,0,4,8,43,925
2022-01-22,무,587,691,541,31,0,0,20,28,506
2022-01-21,무,690,672,564,46,0,4,9,20,612
2022-01-20,무,672,616,591,48,0,4,24,16,580
2022-01-19,무,616,574,659,45,0,4,15,25,527
2022-01-18,무,573,530,724,33,0,4,8,33,496
2022-01-17,무,530,0,0,34,0,4,24,29,439
2022-01-15,무,341,639,593,36,0,0,0,13,292
2022-01-14,무,639,521,586,52,0,4,0,15,568
2022-01-13,무,520,530,491,44,0,0,8,17,452
2022-01-12,무,530,606,488,40,0,4,8,24,454
2022-01-11,무,606,688,589,56,0,10,11,21,508
2022-01-10,무,689,0,0,53,0,4,15,21,595
2022-01-08,무,405,473,289,40,0,0,0,11,354
2022-01-07,무,473,514,467,40,0,4,14,8,407
2022-01-06,무,513,645,545,60,0,10,8,24,412
2022-01-05,무,646,615,662,63,0,4,17,24,537
2022-01-04,무,616,651,757,45,0,4,14,16,536
2022-01-03,무,652,0,0,31,0,4,8,16,592
2021-12-31,무,433,501,415,21,0,0,4,6,402
2021-12-30,무,500,495,440,44,2,0,9,16,430
2021-12-29,무,494,468,344,30,0,0,15,16,434
2021-12-28,무,467,370,619,34,0,2,15,12,405
2021-12-27,무,371,0,0,22,0,0,0,24,324
2021-12-25,무,355,314,403,34,0,0,6,24,291
2021-12-24,무,314,392,447,34,0,4,11,18,247
2021-12-23,무,393,492,592,34,0,4,8,24,322
2021-12-22,무,493,436,511,34,0,4,7,28,419
2021-12-21,무,436,459,556,27,0,0,15,16,378
2021-12-20,무,458,0,0,19,0,0,11,8,421
2021-12-18,무,262,425,436,10,0,0,0,0,252
2021-12-17,무,424,444,201,25,0,0,9,12,379
2021-12-16,무,444,459,263,19,0,0,0,12,413
2021-12-15,무,459,449,280,32,0,0,11,12,404
2021-12-14,무,448,569,65,26,0,0,22,4,397
2021-12-13,무,569,0,0,18,0,0,30,14,507
2021-12-11,무,279,311,421,8,0,0,0,0,272
2021-12-10,무,312,330,250,10,0,0,0,0,301
2021-12-09,무,331,426,379,17,0,0,0,4,309
2021-12-08,무,426,440,377,14,0,0,0,23,389
2021-12-07,무,440,432,433,21,0,0,5,4,410
2021-12-06,무,432,0,0,22,0,0,12,14,384
