DATE,품목명,단위,등급명,평균가격,전일대비_가격차이,전일대비_가격변화율(%),공휴일여부,일요일여부,총반입량,전일대비_반입량차이,전일대비_반입량변화율(%),humidity,insolation,precipitation,temperature,wind
2020-07-29,무,20키로상자,상,10685.0,-1765.0,-14.176706827309237,0.0,0.0,514.0,56.0,12.22707423580786,95.8,0.0,50.1,23.7,2.0
2020-07-30,무,20키로상자,상,11534.0,849.0,7.945718296677586,0.0,0.0,501.0,-13.0,-2.529182879377432,85.5,3.0,0.1,25.3,2.1
2020-07-31,무,20키로상자,상,9608.0,-1926.0,-16.698456736604818,0.0,0.0,563.0,62.0,12.375249500998004,81.9,5.0,1.5,26.2,2.0
2020-08-01,무,20키로상자,상,0.0,0.0,0.0,0.0,0.0,,,,90.9,0.0,39.1,25.3,1.7
2020-08-02,,,,,,,,,,,,96.3,0.0,31.4,24.9,2.3
2020-08-03,무,20키로상자,상,13211.0,13211.0,1321100.0,0.0,0.0,580.0,17.0,3.019538188277087,96.3,0.0,102.6,25.0,3.0
2020-08-04,무,20키로상자,상,12384.0,-827.0,-6.259934902732571,0.0,0.0,493.0,-87.0,-15.0,89.3,0.4,3.9,27.0,3.5
2020-08-05,무,20키로상자,상,11517.0,-867.0,-7.000968992248062,0.0,0.0,472.0,-21.0,-4.259634888438134,92.1,0.1,18.5,26.5,1.9
2020-08-06,무,20키로상자,상,12799.0,1282.0,11.131371016757836,0.0,0.0,347.0,-125.0,-26.48305084745763,92.8,0.2,75.7,24.1,3.3
2020-08-07,무,20키로상자,상,14513.0,1714.0,13.3916712243144,0.0,0.0,318.0,-29.0,-8.357348703170029,85.3,0.0,0.0,24.3,1.8
2020-08-08,무,20키로상자,상,10218.0,-4295.0,-29.59415696272308,0.0,0.0,809.0,491.0,154.40251572327043,89.5,1.8,19.1,24.2,2.3
2020-08-09,,,,,,,,,,,,95.4,0.0,50.3,24.9,2.6
2020-08-10,무,20키로상자,상,14711.0,4493.0,43.97142297905657,0.0,0.0,493.0,-316.0,-39.060568603213845,91.6,0.2,44.6,26.5,2.0
2020-08-11,무,20키로상자,상,14409.0,-302.0,-2.0528855958126573,0.0,0.0,554.0,61.0,12.373225152129818,92.5,0.5,97.0,24.6,2.2
2020-08-12,무,20키로상자,상,14326.0,-83.0,-0.5760288708446111,0.0,0.0,522.0,-32.0,-5.776173285198556,83.9,2.1,,27.2,1.9
2020-08-13,무,20키로상자,상,10392.0,-3934.0,-27.460561217367026,0.0,0.0,838.0,316.0,60.53639846743295,82.4,0.2,,28.0,2.5
2020-08-14,무,20키로상자,상,11979.0,1587.0,15.27136258660508,0.0,0.0,600.0,-238.0,-28.400954653937948,86.1,0.0,0.4,27.1,3.5
2020-08-15,무,20키로상자,상,12203.0,224.0,1.8699390600217045,0.0,0.0,503.0,-97.0,-16.166666666666664,96.0,0.0,69.0,26.1,1.9
2020-08-16,무,20키로상자,상,0.0,0.0,0.0,0.0,1.0,,,,82.6,2.4,,27.4,3.0
2020-08-17,무,20키로상자,상,14121.0,14121.0,1412100.0,0.0,0.0,430.0,-73.0,-14.512922465208748,77.9,5.8,,28.2,2.3
2020-08-18,무,20키로상자,상,13119.0,-1002.0,-7.095814743998301,0.0,0.0,566.0,136.0,31.627906976744185,76.3,7.9,,27.5,1.6
2020-08-19,무,20키로상자,상,14556.0,1437.0,10.953578778870341,0.0,0.0,532.0,-34.0,-6.007067137809187,76.8,9.4,,27.1,2.0
2020-08-20,무,20키로상자,상,15688.0,1132.0,7.7768617752129705,0.0,0.0,442.0,-90.0,-16.917293233082706,76.0,3.1,,27.7,1.7
2020-08-21,무,20키로상자,상,15476.0,-212.0,-1.3513513513513513,0.0,0.0,560.0,118.0,26.69683257918552,83.1,0.8,2.5,26.6,1.6
2020-08-22,무,20키로상자,상,18121.0,2645.0,17.090979581287154,0.0,0.0,392.0,-168.0,-30.0,87.4,0.6,42.6,24.3,2.1
2020-08-23,무,20키로상자,상,0.0,0.0,0.0,0.0,1.0,,,,78.4,6.8,,25.3,1.9
2020-08-24,무,20키로상자,상,23377.0,23377.0,2337700.0,0.0,0.0,489.0,97.0,24.744897959183675,71.6,8.8,,27.8,2.2
2020-08-25,무,20키로상자,상,24153.0,776.0,3.319502074688797,0.0,0.0,599.0,110.0,22.494887525562373,69.5,7.6,,29.9,2.1
2020-08-26,무,20키로상자,상,26661.0,2508.0,10.38380325425413,0.0,0.0,501.0,-98.0,-16.36060100166945,68.3,7.5,0.6,30.2,3.4
2020-08-27,무,20키로상자,상,30445.0,3784.0,14.193016015903378,0.0,0.0,487.0,-14.0,-2.7944111776447107,84.6,0.5,8.7,27.1,3.6
2020-08-28,무,20키로상자,상,27124.0,-3321.0,-10.908195105928725,0.0,0.0,514.0,27.0,5.544147843942506,89.1,2.0,13.6,27.3,1.6
2020-08-29,무,20키로상자,상,22200.0,-4924.0,-18.15366465123138,0.0,0.0,493.0,-21.0,-4.085603112840467,90.1,1.7,13.6,26.8,1.3
2020-08-30,무,20키로상자,상,0.0,0.0,0.0,0.0,1.0,,,,88.8,2.4,42.5,26.8,2.1
2020-08-31,무,20키로상자,상,22471.0,22471.0,2247100.0,0.0,0.0,604.0,111.0,22.515212981744423,77.9,1.9,0.0,26.4,2.8
2020-09-01,무,20키로상자,상,20087.0,-2384.0,-10.609229673801789,0.0,0.0,635.0,31.0,5.132450331125828,72.4,1.0,0.0,26.6,1.9
2020-09-02,무,20키로상자,상,24945.0,4858.0,24.1847961368049,0.0,0.0,474.0,-161.0,-25.354330708661415,91.3,0.0,33.3,24.3,2.3
2020-09-03,무,20키로상자,상,28046.0,3101.0,12.431348967729004,0.0,0.0,382.0,-92.0,-19.40928270042194,82.0,2.8,29.8,22.7,4.8
2020-09-04,무,20키로상자,상,23558.0,-4488.0,-16.00228196534265,0.0,0.0,455.0,73.0,19.10994764397906,63.9,10.1,,23.3,2.7
2020-09-05,무,20키로상자,상,22379.0,-1179.0,-5.004669326767977,0.0,0.0,637.0,182.0,40.0,66.6,3.3,,23.3,2.0
2020-09-06,,,,,,,,,,,,80.0,0.0,6.4,21.7,2.7
2020-09-07,무,20키로상자,상,25961.0,3582.0,16.00607712587694,0.0,0.0,768.0,131.0,20.565149136577705,93.5,0.0,61.0,19.2,4.2
2020-09-08,무,20키로상자,상,24934.0,-1027.0,-3.9559339008512766,0.0,0.0,524.0,-244.0,-31.770833333333332,71.5,9.5,0.0,23.4,4.2
2020-09-09,무,20키로상자,상,21092.0,-3842.0,-15.408678912328547,0.0,0.0,764.0,240.0,45.80152671755725,83.4,3.1,1.3,21.1,2.1
2020-09-10,무,20키로상자,상,21549.0,457.0,2.166698274227195,0.0,0.0,574.0,-190.0,-24.86910994764398,75.8,9.0,3.9,22.8,2.0
2020-09-11,무,20키로상자,상,22022.0,473.0,2.1949974476773866,0.0,0.0,602.0,28.0,4.878048780487805,72.6,4.5,1.2,22.4,2.8
2020-09-12,무,20키로상자,상,19385.0,-2637.0,-11.97438924711652,0.0,0.0,679.0,77.0,12.790697674418606,83.8,0.0,5.7,20.2,2.0
2020-09-13,무,20키로상자,상,0.0,0.0,0.0,0.0,1.0,,,,70.4,9.8,,21.5,1.9
