DATE,품목명,단위,등급명,평균가격,전일,전년
2021-07-08,토마토,10키로상자,특,"27,763",0,0
2021-07-07,토마토,5키로상자,특,"20,803",0,0
2021-07-07,토마토,10키로상자,특,"29,187",0,0
2021-07-06,토마토,5키로상자,특,"28,673",0,0
2021-07-06,토마토,10키로상자,특,"31,162",0,0
2021-07-05,토마토,5키로상자,특,"31,104",0,0
2021-07-05,토마토,10키로상자,특,"33,939",0,0
2021-07-03,토마토,5키로상자,특,"25,601",0,0
2021-07-03,토마토,10키로상자,특,"31,827",0,0
2021-07-02,토마토,5키로상자,특,"17,469",0,0
2021-07-02,토마토,10키로상자,특,"26,427",0,0
2021-07-01,토마토,5키로상자,특,"14,000","12,556","11,910"
2021-07-01,토마토,10키로상자,특,"26,000","21,081","19,185"
2021-06-30,토마토,5키로상자,특,"12,556","12,030","13,948"
2021-06-30,토마토,10키로상자,특,"21,081","18,650","20,616"
2021-06-29,토마토,5키로상자,특,"12,030","12,714",0
2021-06-29,토마토,10키로상자,특,"18,650","17,455",0
2021-06-28,토마토,5키로상자,특,"12,714",0,"18,506"
2021-06-28,토마토,10키로상자,특,"17,455",0,"21,691"
2021-06-27,토마토,5키로상자,특,0,"11,982","21,669"
2021-06-27,토마토,10키로상자,특,0,"16,617","21,953"
2021-06-26,토마토,5키로상자,특,"11,982","12,258","23,000"
2021-06-26,토마토,10키로상자,특,"16,617","16,354","23,272"
2021-06-25,토마토,5키로상자,특,"12,258","10,240","17,156"
2021-06-25,토마토,10키로상자,특,"16,354","16,136","21,892"
2021-06-24,토마토,5키로상자,특,"10,240","11,287","13,061"
2021-06-24,토마토,10키로상자,특,"16,136","17,265","16,784"
2021-06-23,토마토,5키로상자,특,"11,287","10,283","7,532"
2021-06-23,토마토,10키로상자,특,"17,265","16,877","15,558"
2021-06-22,토마토,5키로상자,특,"10,283","11,292",0
2021-06-22,토마토,10키로상자,특,"16,877","16,574",0
2021-06-21,토마토,5키로상자,특,"11,292",0,"8,874"
2021-06-21,토마토,10키로상자,특,"16,574",0,"15,370"
2021-06-20,토마토,5키로상자,특,0,"10,656","13,778"
2021-06-20,토마토,10키로상자,특,0,"16,875","15,449"
2021-06-19,토마토,5키로상자,특,"10,656","12,768","6,420"
2021-06-19,토마토,10키로상자,특,"16,875","18,327","14,151"
2021-06-18,토마토,5키로상자,특,"12,768","11,422","7,487"
2021-06-18,토마토,10키로상자,특,"18,327","19,116","13,131"
2021-06-17,토마토,5키로상자,특,"11,422","11,544","7,451"
2021-06-17,토마토,10키로상자,특,"19,116","19,053","12,930"
2021-06-16,토마토,5키로상자,특,"11,544","10,368","7,950"
2021-06-16,토마토,10키로상자,특,"19,053","19,138","15,211"
2021-06-15,토마토,5키로상자,특,"10,368","11,140",0
2021-06-15,토마토,10키로상자,특,"19,138","18,335",0
2021-06-14,토마토,5키로상자,특,"11,140",0,"8,543"
2021-06-14,토마토,10키로상자,특,"18,335",0,"11,699"
2021-06-13,토마토,5키로상자,특,0,"10,089","9,885"
2021-06-13,토마토,10키로상자,특,0,"18,384","13,426"
2021-06-12,토마토,5키로상자,특,"10,089","11,208","13,066"
2021-06-12,토마토,10키로상자,특,"18,384","17,764","15,569"
2021-06-11,토마토,5키로상자,특,"11,208","10,167","9,852"
2021-06-11,토마토,10키로상자,특,"17,764","19,242","15,448"
2021-06-10,토마토,5키로상자,특,"10,167",0,0
2021-06-10,토마토,10키로상자,특,"19,242",0,0
2021-06-09,토마토,5키로상자,특,"11,410",0,0
2021-06-09,토마토,10키로상자,특,"18,600",0,0
2021-06-08,토마토,5키로상자,특,"11,611",0,0
2021-06-08,토마토,10키로상자,특,"18,859",0,0
2021-06-07,토마토,5키로상자,특,"13,000",0,0
2021-06-07,토마토,10키로상자,특,"19,340",0,0
2021-06-05,토마토,5키로상자,특,"12,960",0,0
2021-06-05,토마토,10키로상자,특,"19,382",0,0
2021-06-04,토마토,5키로상자,특,"13,349",0,0
2021-06-04,토마토,10키로상자,특,"20,260",0,0
2021-06-03,토마토,5키로상자,특,"10,197",0,0
2021-06-03,토마토,10키로상자,특,"18,755",0,0
2021-06-02,토마토,5키로상자,특,"11,000",0,0
2021-06-02,토마토,10키로상자,특,"18,375",0,0
2021-06-01,토마토,5키로상자,특,"10,030","10,549",0
2021-06-01,토마토,10키로상자,특,"19,243","19,042",0
2021-05-31,토마토,5키로상자,특,"10,549",0,"13,995"
2021-05-31,토마토,10키로상자,특,"19,042",0,"22,252"
2021-05-30,토마토,5키로상자,특,0,"10,077","11,780"
2021-05-30,토마토,10키로상자,특,0,"21,639","22,803"
2021-05-29,토마토,5키로상자,특,"10,077","9,918","10,120"
2021-05-29,토마토,10키로상자,특,"21,639","19,289","23,928"
2021-05-28,토마토,5키로상자,특,"9,918","9,519","10,193"
2021-05-28,토마토,10키로상자,특,"19,289","18,824","22,793"
2021-05-27,토마토,5키로상자,특,"9,519","9,388","13,588"
2021-05-27,토마토,10키로상자,특,"18,824","16,431","23,658"
2021-05-26,토마토,5키로상자,특,"9,388","9,228","14,300"
2021-05-26,토마토,10키로상자,특,"16,431","16,284","23,281"
2021-05-25,토마토,5키로상자,특,"9,228","10,159",0
2021-05-25,토마토,10키로상자,특,"16,284","16,752",0
2021-05-24,토마토,5키로상자,특,"10,159",0,"14,978"
2021-05-24,토마토,10키로상자,특,"16,752",0,"23,679"
2021-05-23,토마토,5키로상자,특,0,"11,039","19,373"
2021-05-23,토마토,10키로상자,특,0,"17,441","22,747"
2021-05-22,토마토,5키로상자,특,"11,039","11,009","23,466"
2021-05-22,토마토,10키로상자,특,"17,441","18,691","19,697"
2021-05-21,토마토,5키로상자,특,"11,009","11,329","16,195"
2021-05-21,토마토,10키로상자,특,"18,691","20,703","18,414"
2021-05-20,토마토,5키로상자,특,"11,329","11,021","20,462"
2021-05-20,토마토,10키로상자,특,"20,703","20,876","17,641"
2021-05-19,토마토,5키로상자,특,"11,021","11,793","15,208"
2021-05-19,토마토,10키로상자,특,"20,876","21,028","17,074"
2021-05-18,토마토,5키로상자,특,"11,793","11,291",0
2021-05-18,토마토,10키로상자,특,"21,028","22,466",0
2021-05-17,토마토,5키로상자,특,"11,291",0,"12,990"
2021-05-17,토마토,10키로상자,특,"22,466",0,"16,292"
2021-05-16,토마토,5키로상자,특,0,"10,489","18,197"
2021-05-16,토마토,10키로상자,특,0,"22,928","15,642"
2021-05-15,토마토,5키로상자,특,"10,489","11,050","15,580"
2021-05-15,토마토,10키로상자,특,"22,928","22,839","15,391"
2021-05-14,토마토,5키로상자,특,"11,050","10,035","15,240"
2021-05-14,토마토,10키로상자,특,"22,839","23,424","14,970"
2021-05-13,토마토,5키로상자,특,"10,035","9,939","15,219"
2021-05-13,토마토,10키로상자,특,"23,424","24,979","13,066"
2021-05-12,토마토,5키로상자,특,"9,939","9,139","18,585"
2021-05-12,토마토,10키로상자,특,"24,979","23,573","14,828"
2021-05-11,토마토,5키로상자,특,"9,139","10,184",0
2021-05-11,토마토,10키로상자,특,"23,573","25,014",0
2021-05-10,토마토,5키로상자,특,"10,184",0,0
2021-05-10,토마토,10키로상자,특,"25,014",0,0
2021-05-08,토마토,5키로상자,특,"9,021",0,0
2021-05-08,토마토,10키로상자,특,"25,115",0,0
2021-05-07,토마토,5키로상자,특,"9,465",0,0
2021-05-07,토마토,10키로상자,특,"25,699",0,0
2021-05-06,토마토,5키로상자,특,"10,089",0,0
2021-05-06,토마토,10키로상자,특,"25,254",0,0
2021-05-05,토마토,5키로상자,특,"10,990",0,0
2021-05-05,토마토,10키로상자,특,"26,882",0,0
2021-05-04,토마토,5키로상자,특,"11,938",0,0
2021-05-04,토마토,10키로상자,특,"23,000",0,0
2021-05-03,토마토,5키로상자,특,"12,664",0,0
2021-05-03,토마토,10키로상자,특,"25,798",0,0
2021-05-01,토마토,5키로상자,특,"12,942","13,214","34,491"
2021-05-01,토마토,10키로상자,특,"26,378","27,682","27,000"
2021-04-30,토마토,5키로상자,특,"13,214","13,227","33,903"
2021-04-30,토마토,10키로상자,특,"27,682","28,426","30,780"
2021-04-29,토마토,5키로상자,특,"13,227","14,023","30,026"
2021-04-29,토마토,10키로상자,특,"28,426","28,800","28,000"
2021-04-28,토마토,5키로상자,특,"14,023","14,000","34,902"
2021-04-28,토마토,10키로상자,특,"28,800","32,175","32,408"
2021-04-27,토마토,5키로상자,특,"14,000","15,865",0
2021-04-27,토마토,10키로상자,특,"32,175","30,774",0
2021-04-26,토마토,5키로상자,특,"15,865",0,"32,036"
2021-04-26,토마토,10키로상자,특,"30,774",0,"29,155"
2021-04-25,토마토,5키로상자,특,0,"14,404","29,656"
2021-04-25,토마토,10키로상자,특,0,"29,632","31,172"
2021-04-24,토마토,5키로상자,특,"14,404","15,056","36,000"
2021-04-24,토마토,10키로상자,특,"29,632","35,810","31,421"
2021-04-23,토마토,5키로상자,특,"15,056","14,426","36,000"
2021-04-23,토마토,10키로상자,특,"35,810","32,769","32,848"
2021-04-22,토마토,5키로상자,특,"14,426","15,176","33,586"
2021-04-22,토마토,10키로상자,특,"32,769","37,382","33,000"
2021-04-21,토마토,5키로상자,특,"15,176","15,425","35,463"
2021-04-21,토마토,10키로상자,특,"37,382","32,273","35,000"
2021-04-20,토마토,5키로상자,특,"15,425","16,560",0
2021-04-20,토마토,10키로상자,특,"32,273","35,636",0
2021-04-19,토마토,5키로상자,특,"16,560",0,"34,087"
2021-04-19,토마토,10키로상자,특,"35,636",0,"33,000"
2021-04-18,토마토,5키로상자,특,0,"16,000","32,147"
2021-04-18,토마토,10키로상자,특,0,"35,722","38,593"
2021-04-17,토마토,5키로상자,특,"16,000","16,041","17,878"
2021-04-17,토마토,10키로상자,특,"35,722","36,303","35,000"
2021-04-16,토마토,5키로상자,특,"16,041","15,000","17,403"
2021-04-16,토마토,10키로상자,특,"36,303","30,200","40,024"
2021-04-15,토마토,5키로상자,특,"15,000","15,588","33,840"
2021-04-15,토마토,10키로상자,특,"30,200","32,605","40,806"
2021-04-14,토마토,5키로상자,특,"15,588","13,938","32,523"
2021-04-14,토마토,10키로상자,특,"32,605","33,106","40,806"
2021-04-13,토마토,5키로상자,특,"13,938","15,405",0
2021-04-13,토마토,10키로상자,특,"33,106","33,106",0
2021-04-12,토마토,5키로상자,특,"15,405",0,"21,218"
2021-04-12,토마토,10키로상자,특,"33,106",0,"29,000"
2021-04-11,토마토,5키로상자,특,0,"14,562","30,071"
2021-04-11,토마토,10키로상자,특,0,"28,182","43,348"
2021-04-10,토마토,5키로상자,특,"14,562",0,0
2021-04-10,토마토,10키로상자,특,"28,182",0,0
2021-04-09,토마토,5키로상자,특,"16,613",0,0
2021-04-09,토마토,10키로상자,특,"36,077",0,0
2021-04-08,토마토,5키로상자,특,"15,323",0,0
2021-04-08,토마토,10키로상자,특,"40,800",0,0
2021-04-07,토마토,5키로상자,특,"15,550",0,0
2021-04-07,토마토,10키로상자,특,"40,800",0,0
2021-04-06,토마토,5키로상자,특,"13,468",0,0
2021-04-06,토마토,10키로상자,특,"38,724",0,0
2021-04-05,토마토,5키로상자,특,"14,865",0,0
2021-04-05,토마토,10키로상자,특,"38,724",0,0
2021-04-03,토마토,5키로상자,특,"14,926",0,0
2021-04-03,토마토,10키로상자,특,"28,000",0,0
2021-04-02,토마토,5키로상자,특,"13,926",0,0
2021-04-02,토마토,10키로상자,특,"38,500",0,0
2021-04-01,토마토,5키로상자,특,"13,423","12,978","41,169"
2021-04-01,토마토,10키로상자,특,"37,421","37,421","48,300"
2021-03-31,토마토,5키로상자,특,"12,978","12,015","16,185"
2021-03-31,토마토,10키로상자,특,"37,421","35,571","48,300"
2021-03-30,토마토,5키로상자,특,"12,015","12,824",0
2021-03-30,토마토,10키로상자,특,"35,571","35,571",0
2021-03-29,토마토,5키로상자,특,"12,824",0,"31,988"
2021-03-29,토마토,10키로상자,특,"35,571",0,"45,435"
2021-03-28,토마토,5키로상자,특,0,"12,006","33,705"
2021-03-28,토마토,10키로상자,특,0,"29,467","45,435"
2021-03-27,토마토,5키로상자,특,"12,006","13,789","35,263"
2021-03-27,토마토,10키로상자,특,"29,467","43,385","44,118"
2021-03-26,토마토,5키로상자,특,"13,789","13,342","23,294"
2021-03-26,토마토,10키로상자,특,"43,385","41,750","44,118"
2021-03-25,토마토,5키로상자,특,"13,342","14,212","29,556"
2021-03-25,토마토,10키로상자,특,"41,750","41,750","40,313"
2021-03-24,토마토,5키로상자,특,"14,212","13,206","18,579"
2021-03-24,토마토,10키로상자,특,"41,750","38,857","40,313"
2021-03-23,토마토,5키로상자,특,"13,206","14,740",0
2021-03-23,토마토,10키로상자,특,"38,857","38,857",0
2021-03-22,토마토,5키로상자,특,"14,740",0,"39,286"
2021-03-22,토마토,10키로상자,특,"38,857",0,"46,217"
2021-03-21,토마토,5키로상자,특,0,"15,288","18,272"
2021-03-21,토마토,10키로상자,특,0,"53,636","46,217"
2021-03-20,토마토,5키로상자,특,"15,288","18,368","41,422"
2021-03-20,토마토,10키로상자,특,"53,636","53,636","47,205"
2021-03-19,토마토,5키로상자,특,"18,368","19,228","19,000"
2021-03-19,토마토,10키로상자,특,"53,636","35,000","47,205"
2021-03-18,토마토,5키로상자,특,"19,228","18,000","31,615"
2021-03-18,토마토,10키로상자,특,"35,000","65,433","60,000"
2021-03-17,토마토,5키로상자,특,"18,000","19,975","19,493"
2021-03-17,토마토,10키로상자,특,"65,433","64,389","60,000"
2021-03-16,토마토,5키로상자,특,"19,975","19,617",0
2021-03-16,토마토,10키로상자,특,"64,389","64,389",0
2021-03-15,토마토,5키로상자,특,"19,617",0,"20,582"
2021-03-15,토마토,10키로상자,특,"64,389",0,"55,450"
2021-03-14,토마토,5키로상자,특,0,"18,990","40,000"
2021-03-14,토마토,10키로상자,특,0,"55,000","55,450"
2021-03-13,토마토,5키로상자,특,"18,990","20,172","20,000"
2021-03-13,토마토,10키로상자,특,"55,000","55,000","52,619"
2021-03-12,토마토,5키로상자,특,"20,172","27,309","19,858"
2021-03-12,토마토,10키로상자,특,"55,000","45,875","52,619"
2021-03-11,토마토,5키로상자,특,"27,309","19,117","21,632"
2021-03-11,토마토,10키로상자,특,"45,875","45,875","58,069"
2021-03-10,토마토,5키로상자,특,"19,117",0,0
2021-03-10,토마토,10키로상자,특,"45,875",0,0
2021-03-09,토마토,5키로상자,특,"19,145",0,0
2021-03-09,토마토,10키로상자,특,"36,000",0,0
2021-03-08,토마토,5키로상자,특,"18,990",0,0
2021-03-08,토마토,10키로상자,특,"36,000",0,0
2021-03-06,토마토,5키로상자,특,"18,510",0,0
2021-03-06,토마토,10키로상자,특,"21,000",0,0
2021-03-05,토마토,5키로상자,특,"20,057",0,0
2021-03-05,토마토,10키로상자,특,"34,000",0,0
2021-03-04,토마토,5키로상자,특,"18,762",0,0
2021-03-04,토마토,10키로상자,특,"31,512",0,0
2021-03-03,토마토,5키로상자,특,"17,243",0,0
2021-03-03,토마토,10키로상자,특,"31,512",0,0
2021-03-02,토마토,5키로상자,특,"15,988",0,0
2021-03-02,토마토,10키로상자,특,"30,659",0,0
2021-03-01,토마토,5키로상자,특,"16,724",0,"21,782"
2021-03-01,토마토,10키로상자,특,"30,659",0,"42,818"
2021-02-28,토마토,5키로상자,특,0,"16,489","23,674"
2021-02-28,토마토,10키로상자,특,0,"35,000","39,800"
2021-02-27,토마토,5키로상자,특,"16,489","16,856","21,062"
2021-02-27,토마토,10키로상자,특,"35,000","35,000","39,800"
2021-02-26,토마토,5키로상자,특,"16,856","17,129","22,500"
2021-02-26,토마토,10키로상자,특,"35,000","36,189","39,441"
2021-02-25,토마토,5키로상자,특,"17,129","19,517","22,155"
2021-02-25,토마토,10키로상자,특,"36,189","36,189","39,441"
2021-02-24,토마토,5키로상자,특,"19,517","14,849",0
2021-02-24,토마토,10키로상자,특,"36,189","18,000",0
2021-02-23,토마토,5키로상자,특,"14,849","15,058","31,085"
2021-02-23,토마토,10키로상자,특,"18,000","33,786","21,429"
2021-02-22,토마토,5키로상자,특,"15,058",0,"23,976"
2021-02-22,토마토,10키로상자,특,"33,786",0,"41,917"
2021-02-21,토마토,5키로상자,특,0,"14,115","24,820"
2021-02-21,토마토,10키로상자,특,0,"21,000","20,000"
2021-02-20,토마토,5키로상자,특,"14,115","14,000","24,132"
2021-02-20,토마토,10키로상자,특,"21,000","31,829","48,520"
2021-02-19,토마토,5키로상자,특,"14,000","12,528","24,801"
2021-02-19,토마토,10키로상자,특,"31,829","33,895","26,000"
2021-02-18,토마토,5키로상자,특,"12,528","11,000","24,850"
2021-02-18,토마토,10키로상자,특,"33,895","33,895","58,000"
2021-02-17,토마토,5키로상자,특,"11,000","10,174",0
2021-02-17,토마토,10키로상자,특,"33,895","20,000",0
2021-02-16,토마토,5키로상자,특,"10,174","12,150","23,928"
2021-02-16,토마토,10키로상자,특,"20,000","29,609","51,000"
2021-02-15,토마토,5키로상자,특,"12,150",0,"30,094"
2021-02-15,토마토,10키로상자,특,"29,609",0,"51,000"
2021-02-14,토마토,5키로상자,특,0,0,"22,602"
2021-02-14,토마토,10키로상자,특,0,0,"26,000"
2021-02-13,토마토,5키로상자,특,0,0,"23,340"
2021-02-13,토마토,10키로상자,특,0,0,"39,333"
2021-02-12,토마토,5키로상자,특,0,"9,274","35,000"
2021-02-12,토마토,10키로상자,특,0,"34,643","35,700"
2021-02-11,토마토,5키로상자,특,"9,274","12,000","24,032"
2021-02-11,토마토,10키로상자,특,"34,643","34,643","35,700"
2021-02-10,토마토,5키로상자,특,"12,000",0,0
2021-02-10,토마토,10키로상자,특,"34,643",0,0
2021-02-09,토마토,5키로상자,특,"15,576",0,0
2021-02-09,토마토,10키로상자,특,"30,686",0,0
2021-02-08,토마토,5키로상자,특,"15,868",0,0
2021-02-08,토마토,10키로상자,특,"30,686",0,0
2021-02-06,토마토,5키로상자,특,"15,520",0,0
2021-02-06,토마토,10키로상자,특,"14,000",0,0
2021-02-05,토마토,5키로상자,특,"17,374",0,0
2021-02-05,토마토,10키로상자,특,"29,500",0,0
2021-02-04,토마토,5키로상자,특,"17,842",0,0
2021-02-04,토마토,10키로상자,특,"28,000",0,0
2021-02-03,토마토,5키로상자,특,"18,568",0,0
2021-02-03,토마토,10키로상자,특,"28,000",0,0
2021-02-02,토마토,5키로상자,특,"17,118",0,0
2021-02-02,토마토,10키로상자,특,"20,000",0,0
2021-02-01,토마토,5키로상자,특,"18,424",0,"29,565"
2021-02-01,토마토,10키로상자,특,"33,000",0,"27,061"
2021-01-31,토마토,5키로상자,특,0,"18,076","18,345"
2021-01-31,토마토,10키로상자,특,0,"26,000","26,000"
2021-01-30,토마토,5키로상자,특,"18,076","18,463","30,525"
2021-01-30,토마토,10키로상자,특,"26,000","33,714","26,000"
2021-01-29,토마토,5키로상자,특,"18,463","18,389","13,972"
2021-01-29,토마토,10키로상자,특,"33,714","26,571","17,000"
2021-01-28,토마토,5키로상자,특,"18,389","16,594",0
2021-01-28,토마토,10키로상자,특,"26,571","32,000",0
2021-01-27,토마토,5키로상자,특,"16,594","15,874",0
2021-01-27,토마토,10키로상자,특,"32,000","30,000",0
2021-01-26,토마토,5키로상자,특,"15,874","15,120",0
2021-01-26,토마토,10키로상자,특,"30,000","35,160",0
2021-01-25,토마토,5키로상자,특,"15,120",0,"26,703"
2021-01-25,토마토,10키로상자,특,"35,160",0,"21,000"
2021-01-24,토마토,5키로상자,특,0,"15,000","14,421"
2021-01-24,토마토,10키로상자,특,0,"28,000","33,000"
2021-01-23,토마토,5키로상자,특,"15,000","17,652","35,000"
2021-01-23,토마토,10키로상자,특,"28,000","41,727","35,463"
2021-01-22,토마토,5키로상자,특,"17,652","17,065","27,116"
2021-01-22,토마토,10키로상자,특,"41,727","36,000","43,000"
2021-01-21,토마토,5키로상자,특,"17,065","14,703","17,727"
2021-01-21,토마토,10키로상자,특,"36,000","36,000","43,000"
2021-01-20,토마토,5키로상자,특,"14,703","14,991",0
2021-01-20,토마토,10키로상자,특,"36,000","26,857",0
2021-01-19,토마토,5키로상자,특,"14,991","13,884","17,247"
2021-01-19,토마토,10키로상자,특,"26,857","34,257","41,636"
2021-01-18,토마토,5키로상자,특,"13,884",0,"22,357"
2021-01-18,토마토,10키로상자,특,"34,257",0,"41,636"
2021-01-17,토마토,5키로상자,특,0,"15,347","21,480"
2021-01-17,토마토,10키로상자,특,0,"26,400","49,368"
2021-01-16,토마토,5키로상자,특,"15,347","15,589","30,902"
2021-01-16,토마토,10키로상자,특,"26,400","32,000","49,368"
2021-01-15,토마토,5키로상자,특,"15,589","12,907","27,378"
2021-01-15,토마토,10키로상자,특,"32,000","29,000","20,000"
2021-01-14,토마토,5키로상자,특,"12,907","12,271","26,573"
2021-01-14,토마토,10키로상자,특,"29,000","36,000","48,000"
2021-01-13,토마토,5키로상자,특,"12,271","12,493",0
2021-01-13,토마토,10키로상자,특,"36,000","37,800",0
2021-01-12,토마토,5키로상자,특,"12,493","11,123","35,000"
2021-01-12,토마토,10키로상자,특,"37,800","46,000","43,000"
2021-01-11,토마토,5키로상자,특,"11,123",0,"21,989"
2021-01-11,토마토,10키로상자,특,"46,000",0,"43,000"
2021-01-09,토마토,5키로상자,특,"9,421",0,0
2021-01-09,토마토,10키로상자,특,"42,625",0,0
2021-01-08,토마토,5키로상자,특,"10,548",0,0
2021-01-08,토마토,10키로상자,특,"51,500",0,0
2021-01-07,토마토,5키로상자,특,"12,660",0,0
2021-01-07,토마토,10키로상자,특,"55,000",0,0
2021-01-06,토마토,5키로상자,특,"14,191",0,0
2021-01-06,토마토,10키로상자,특,"55,000",0,0
2021-01-05,토마토,5키로상자,특,"11,347",0,0
2021-01-05,토마토,10키로상자,특,"51,000",0,0
2021-01-04,토마토,5키로상자,특,"11,939",0,0
2021-01-04,토마토,10키로상자,특,"43,000",0,0
2021-01-01,토마토,5키로상자,특,0,"10,551","20,262"
2021-01-01,토마토,10키로상자,특,0,"51,826","33,000"
2020-12-31,토마토,5키로상자,특,"10,551","13,729","27,027"
2020-12-31,토마토,10키로상자,특,"51,826","40,933","20,613"
2020-12-30,토마토,5키로상자,특,"13,729","13,469",0
2020-12-30,토마토,10키로상자,특,"40,933","41,714",0
2020-12-29,토마토,5키로상자,특,"13,469","13,165","17,130"
2020-12-29,토마토,10키로상자,특,"41,714","38,278","31,000"
2020-12-28,토마토,5키로상자,특,"13,165",0,"20,181"
2020-12-28,토마토,10키로상자,특,"38,278",0,"30,500"
2020-12-27,토마토,5키로상자,특,0,"11,703","29,542"
2020-12-27,토마토,10키로상자,특,0,"38,227","30,500"
2020-12-26,토마토,5키로상자,특,"11,703","12,962","35,000"
2020-12-26,토마토,10키로상자,특,"38,227","38,227","31,500"
2020-12-25,토마토,5키로상자,특,"12,962","12,811","14,148"
2020-12-25,토마토,10키로상자,특,"38,227","27,500","31,500"
2020-12-24,토마토,5키로상자,특,"12,811","12,544","32,374"
2020-12-24,토마토,10키로상자,특,"27,500","35,000","22,125"
2020-12-23,토마토,5키로상자,특,"12,544","12,995",0
2020-12-23,토마토,10키로상자,특,"35,000","33,000",0
2020-12-22,토마토,5키로상자,특,"12,995","13,432","18,005"
2020-12-22,토마토,10키로상자,특,"33,000","32,579","33,692"
2020-12-21,토마토,5키로상자,특,"13,432",0,"33,609"
2020-12-21,토마토,10키로상자,특,"32,579",0,"30,375"
2020-12-20,토마토,5키로상자,특,0,"12,868","35,000"
2020-12-20,토마토,10키로상자,특,0,"27,000","34,000"
2020-12-19,토마토,5키로상자,특,"12,868","12,643","13,146"
2020-12-19,토마토,10키로상자,특,"27,000","36,483","23,000"
2020-12-18,토마토,5키로상자,특,"12,643","12,657","20,010"
2020-12-18,토마토,10키로상자,특,"36,483","25,200","31,083"
2020-12-17,토마토,5키로상자,특,"12,657","13,795","25,851"
2020-12-17,토마토,10키로상자,특,"25,200","40,000","38,000"
2020-12-16,토마토,5키로상자,특,"13,795","11,734",0
2020-12-16,토마토,10키로상자,특,"40,000","36,000",0
2020-12-15,토마토,5키로상자,특,"11,734","12,852","18,839"
2020-12-15,토마토,10키로상자,특,"36,000","42,000","27,214"
2020-12-14,토마토,5키로상자,특,"12,852",0,"33,944"
2020-12-14,토마토,10키로상자,특,"42,000",0,"27,000"
2020-12-13,토마토,5키로상자,특,0,"11,033","33,355"
2020-12-13,토마토,10키로상자,특,0,"38,783","43,000"
2020-12-12,토마토,5키로상자,특,"11,033","12,741","17,273"
2020-12-12,토마토,10키로상자,특,"38,783","43,103","36,960"
2020-12-11,토마토,5키로상자,특,"12,741","15,401","16,744"
2020-12-11,토마토,10키로상자,특,"43,103","38,684","32,583"
2020-12-10,토마토,5키로상자,특,"15,401",0,0
2020-12-10,토마토,10키로상자,특,"38,684",0,0
2020-12-09,토마토,5키로상자,특,"11,160",0,0
2020-12-09,토마토,10키로상자,특,"37,750",0,0
2020-12-08,토마토,5키로상자,특,"12,784",0,0
2020-12-08,토마토,10키로상자,특,"32,516",0,0
2020-12-07,토마토,5키로상자,특,"11,938",0,0
2020-12-07,토마토,10키로상자,특,"32,538",0,0
2020-12-05,토마토,5키로상자,특,"11,593",0,0
2020-12-05,토마토,10키로상자,특,"30,647",0,0
2020-12-04,토마토,5키로상자,특,"12,484",0,0
2020-12-04,토마토,10키로상자,특,"31,189",0,0
2020-12-03,토마토,5키로상자,특,"13,647",0,0
2020-12-03,토마토,10키로상자,특,"30,882",0,0
2020-12-02,토마토,5키로상자,특,"11,897",0,0
2020-12-02,토마토,10키로상자,특,"30,590",0,0
2020-12-01,토마토,5키로상자,특,"11,819","13,919","14,000"
2020-12-01,토마토,10키로상자,특,"31,607","27,683","29,737"
2020-11-30,토마토,5키로상자,특,"13,919",0,"28,847"
2020-11-30,토마토,10키로상자,특,"27,683",0,"27,333"
2020-11-29,토마토,5키로상자,특,0,"10,831","15,356"
2020-11-29,토마토,10키로상자,특,0,"29,892","29,970"
2020-11-28,토마토,5키로상자,특,"10,831","12,509","27,278"
2020-11-28,토마토,10키로상자,특,"29,892","27,740","27,122"
2020-11-27,토마토,5키로상자,특,"12,509","19,372","25,055"
2020-11-27,토마토,10키로상자,특,"27,740","29,068","34,604"
2020-11-26,토마토,5키로상자,특,"19,372","12,890","15,093"
2020-11-26,토마토,10키로상자,특,"29,068","31,935","32,176"
2020-11-25,토마토,5키로상자,특,"12,890","16,753",0
2020-11-25,토마토,10키로상자,특,"31,935","28,833",0
2020-11-24,토마토,5키로상자,특,"16,753","12,529","26,746"
2020-11-24,토마토,10키로상자,특,"28,833","31,574","26,074"
2020-11-23,토마토,5키로상자,특,"12,529",0,"15,189"
2020-11-23,토마토,10키로상자,특,"31,574",0,"32,500"
2020-11-22,토마토,5키로상자,특,0,"11,133","15,000"
2020-11-22,토마토,10키로상자,특,0,"29,091","32,474"
2020-11-21,토마토,5키로상자,특,"11,133","19,604","30,820"
2020-11-21,토마토,10키로상자,특,"29,091","35,680","29,692"
2020-11-20,토마토,5키로상자,특,"19,604","15,171","16,393"
2020-11-20,토마토,10키로상자,특,"35,680","29,342","34,610"
2020-11-19,토마토,5키로상자,특,"15,171","13,294","17,162"
2020-11-19,토마토,10키로상자,특,"29,342","31,056","32,667"
2020-11-18,토마토,5키로상자,특,"13,294","18,365",0
2020-11-18,토마토,10키로상자,특,"31,056","29,083",0
2020-11-17,토마토,5키로상자,특,"18,365","13,301","17,024"
2020-11-17,토마토,10키로상자,특,"29,083","30,147","35,492"
2020-11-16,토마토,5키로상자,특,"13,301",0,"18,407"
2020-11-16,토마토,10키로상자,특,"30,147",0,"32,636"
2020-11-15,토마토,5키로상자,특,0,"12,625","18,403"
2020-11-15,토마토,10키로상자,특,0,"29,714","36,373"
2020-11-14,토마토,5키로상자,특,"12,625","21,477","18,662"
